,prix,kilometrage,energie,capacite,cO2,transmission,portes,CV,date
1756,12500.0,51409.0,Diesel,5.0,111.0,,4.0,5.0,2018.0
1757,12900.0,36934.0,Essence,5.0,106.0,,4.0,5.0,2019.0
1758,13200.0,26404.0,Essence,5.0,125.0,,4.0,5.0,2019.0
1759,13500.0,70080.0,Diesel,5.0,95.0,,4.0,5.0,2018.0
1760,13800.0,77136.0,Diesel,5.0,95.0,,4.0,5.0,2018.0
1761,14400.0,27505.0,Diesel,5.0,105.0,,4.0,5.0,2019.0
1762,14900.0,20081.0,Diesel,5.0,103.0,,4.0,7.0,
1763,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1764,14900.0,37267.0,Essence,5.0,104.0,,4.0,6.0,2019.0
1765,14900.0,70463.0,Diesel,5.0,99.0,,4.0,5.0,2017.0
1766,14950.0,15908.0,Essence,5.0,133.0,,4.0,6.0,2019.0
1767,15890.0,17010.0,Essence,5.0,104.0,,4.0,5.0,
1768,15900.0,56508.0,Diesel,7.0,119.0,,4.0,7.0,2017.0
1769,16900.0,60293.0,Essence,7.0,114.0,,4.0,7.0,
1770,17200.0,49204.0,Diesel,5.0,101.0,,4.0,6.0,2018.0
1771,18900.0,69674.0,Diesel,5.0,126.0,,4.0,8.0,2019.0
1772,18900.0,24975.0,Diesel,5.0,102.0,,4.0,6.0,
1773,18950.0,7025.0,Diesel,5.0,116.0,,4.0,7.0,2016.0
1774,19400.0,57367.0,Diesel,5.0,106.0,,4.0,6.0,2018.0
1775,22400.0,17914.0,Essence,5.0,117.0,,4.0,7.0,
1776,24900.0,24468.0,Essence,5.0,109.0,,4.0,7.0,2019.0
1777,26900.0,58653.0,Diesel,7.0,102.0,,4.0,6.0,2019.0
1778,29900.0,18510.0,Diesel,7.0,102.0,,4.0,6.0,2018.0
1779,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1780,9500.0,24555.0,Essence,5.0,107.0,,4.0,4.0,
1784,3500.0,90736.0,Essence,4.0,106.0,Manuelle,4.0,4.0,2010.0
1785,9190.0,78800.0,Diesel,5.0,104.0,Manuelle,4.0,5.0,2015.0
1786,8290.0,111800.0,Diesel,5.0,,Manuelle,4.0,5.0,2013.0
1787,19500.0,189000.0,Essence,5.0,160.0,Automatique,4.0,16.0,2016.0
1788,17990.0,45200.0,Diesel,5.0,,Manuelle,,7.0,2017.0
1789,22490.0,47600.0,Essence,2.0,149.0,Manuelle,2.0,11.0,2013.0
1790,7800.0,139000.0,Diesel,,,Manuelle,4.0,6.0,2014.0
1791,25490.0,178500.0,Diesel,5.0,,Automatique,5.0,15.0,
1792,11490.0,39300.0,Essence,5.0,,Manuelle,5.0,4.0,
1793,10900.0,31900.0,Essence,5.0,104.0,Manuelle,5.0,4.0,2017.0
1794,5990.0,37500.0,Essence,,,Manuelle,4.0,4.0,2009.0
1795,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1796,5690.0,118000.0,Diesel,5.0,120.0,Manuelle,4.0,6.0,2011.0
1797,26490.0,95000.0,Diesel,,,Automatique,,,2015.0
1798,3300.0,205600.0,Essence,5.0,129.0,Manuelle,4.0,6.0,2011.0
1799,20499.0,4853.0,Diesel,5.0,,Manuelle,4.0,5.0,2020.0
1800,19999.0,9154.0,Essence,5.0,,Manuelle,4.0,5.0,
1801,26999.0,8761.0,Essence,5.0,,Automatique,4.0,6.0,2020.0
1802,20699.0,14912.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
1803,10900.0,33332.0,Essence,5.0,113.0,,4.0,5.0,2019.0
1804,12500.0,51409.0,Diesel,5.0,111.0,,4.0,5.0,2018.0
1805,12900.0,36934.0,Essence,5.0,106.0,,4.0,5.0,2019.0
1806,13200.0,26404.0,Essence,5.0,125.0,,4.0,5.0,2019.0
1807,13500.0,70080.0,Diesel,5.0,95.0,,4.0,5.0,2018.0
1808,13800.0,77136.0,Diesel,5.0,95.0,,4.0,5.0,2018.0
1809,14400.0,27505.0,Diesel,5.0,105.0,,4.0,5.0,2019.0
1810,14900.0,20081.0,Diesel,5.0,103.0,,4.0,7.0,
1811,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1812,14900.0,37267.0,Essence,5.0,104.0,,4.0,6.0,2019.0
1813,14900.0,70463.0,Diesel,5.0,99.0,,4.0,5.0,2017.0
1814,14950.0,15908.0,Essence,5.0,133.0,,4.0,6.0,2019.0
1815,15890.0,17010.0,Essence,5.0,104.0,,4.0,5.0,
1816,15900.0,56508.0,Diesel,7.0,119.0,,4.0,7.0,2017.0
1817,16900.0,60293.0,Essence,7.0,114.0,,4.0,7.0,
1818,17200.0,49204.0,Diesel,5.0,101.0,,4.0,6.0,2018.0
1819,18900.0,69674.0,Diesel,5.0,126.0,,4.0,8.0,2019.0
1820,18900.0,24975.0,Diesel,5.0,102.0,,4.0,6.0,
1821,18950.0,7025.0,Diesel,5.0,116.0,,4.0,7.0,2016.0
1822,19400.0,57367.0,Diesel,5.0,106.0,,4.0,6.0,2018.0
1823,22400.0,17914.0,Essence,5.0,117.0,,4.0,7.0,
1824,24900.0,24468.0,Essence,5.0,109.0,,4.0,7.0,2019.0
1825,26900.0,58653.0,Diesel,7.0,102.0,,4.0,6.0,2019.0
1826,29900.0,18510.0,Diesel,7.0,102.0,,4.0,6.0,2018.0
1827,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1828,9500.0,24555.0,Essence,5.0,107.0,,4.0,4.0,
1829,9800.0,19203.0,Essence,4.0,124.0,,2.0,4.0,2019.0
1830,11450.0,23190.0,Essence,5.0,129.0,,4.0,5.0,2019.0
1831,12400.0,23451.0,Diesel,5.0,108.0,,4.0,5.0,
1832,12900.0,50293.0,Essence,5.0,120.0,,4.0,6.0,2019.0
1833,12900.0,87106.0,Diesel,5.0,99.0,,4.0,5.0,2017.0
1834,12900.0,86288.0,Diesel,5.0,99.0,,4.0,5.0,2017.0
1835,12900.0,76966.0,Diesel,5.0,109.0,,4.0,6.0,2015.0
1836,13990.0,13827.0,Essence,5.0,107.0,,4.0,5.0,
1837,14900.0,134775.0,Diesel,5.0,139.0,,4.0,8.0,2016.0
1838,14900.0,20184.0,Diesel,5.0,95.0,,4.0,5.0,
1839,15400.0,56025.0,Diesel,5.0,92.0,,4.0,6.0,2018.0
1840,15890.0,18297.0,Essence,5.0,104.0,,4.0,5.0,
1841,15900.0,15870.0,Diesel,5.0,102.0,,4.0,6.0,
1842,15900.0,80981.0,Diesel,7.0,104.0,,4.0,5.0,2018.0
1843,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1844,16200.0,13730.0,Essence,5.0,104.0,,4.0,5.0,
1845,16600.0,21091.0,Essence,5.0,104.0,,4.0,5.0,
1846,16900.0,28240.0,Essence,5.0,,,4.0,6.0,2019.0
1847,16990.0,92647.0,Diesel,5.0,120.0,,4.0,8.0,2016.0
1848,18900.0,17662.0,Essence,5.0,124.0,,4.0,7.0,2019.0
1849,19200.0,9077.0,Essence,5.0,120.0,,4.0,7.0,
1850,9900.0,49999.0,Essence,5.0,113.0,,4.0,5.0,2018.0
1851,9900.0,51017.0,Essence,5.0,105.0,,4.0,5.0,2018.0
1852,10900.0,34937.0,Essence,5.0,113.0,,4.0,5.0,2019.0
1853,11400.0,16608.0,Diesel,5.0,82.0,,4.0,4.0,2017.0
1854,11900.0,45456.0,Essence,5.0,120.0,,4.0,6.0,2018.0
1855,13200.0,37776.0,Essence,5.0,125.0,,4.0,6.0,2017.0
1856,13400.0,61635.0,Diesel,5.0,95.0,,4.0,4.0,2018.0
1857,13900.0,26080.0,Essence,5.0,128.0,,4.0,7.0,2019.0
1858,13900.0,24035.0,Essence,5.0,128.0,,4.0,7.0,2019.0
1859,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1860,13900.0,25778.0,Essence,5.0,128.0,,4.0,7.0,2019.0
1861,13900.0,50738.0,Diesel,5.0,95.0,,4.0,5.0,2018.0
1862,14900.0,18824.0,Diesel,5.0,116.0,,4.0,7.0,
1863,16200.0,6952.0,Essence,5.0,104.0,,4.0,5.0,
1864,16400.0,91068.0,Diesel,7.0,104.0,,4.0,5.0,2018.0
1865,16800.0,52685.0,Diesel,5.0,103.0,,4.0,5.0,2018.0
1866,17400.0,82131.0,Diesel,5.0,124.0,,4.0,9.0,2017.0
1867,18900.0,16715.0,Diesel,5.0,102.0,,4.0,6.0,
1868,20900.0,17457.0,Essence,5.0,133.0,,4.0,7.0,
1869,21900.0,27122.0,Essence,5.0,130.0,,4.0,11.0,2017.0
1870,23900.0,61521.0,Diesel,7.0,102.0,,4.0,6.0,2018.0
1871,9400.0,69185.0,Diesel,5.0,82.0,,4.0,4.0,2017.0
1872,9500.0,30510.0,Essence,5.0,113.0,,4.0,4.0,2019.0
1873,9950.0,94673.0,Diesel,5.0,92.0,,4.0,4.0,2016.0
1874,11200.0,37724.0,Essence,5.0,113.0,,4.0,5.0,2019.0
1875,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1876,12900.0,49629.0,Diesel,5.0,92.0,,4.0,4.0,2018.0
1877,13800.0,57739.0,Diesel,5.0,91.0,,4.0,5.0,2018.0
1878,13900.0,80521.0,Diesel,5.0,99.0,,4.0,5.0,2018.0
1879,14300.0,30996.0,Essence,5.0,112.0,,4.0,7.0,2019.0
1880,14400.0,116840.0,Diesel,7.0,120.0,,4.0,8.0,2015.0
1881,14900.0,35450.0,Essence,5.0,104.0,,4.0,6.0,2019.0
1882,14900.0,22174.0,Diesel,5.0,103.0,,4.0,7.0,
1883,15400.0,80010.0,Diesel,5.0,120.0,,4.0,8.0,2017.0
1884,15900.0,72010.0,Diesel,7.0,119.0,,4.0,7.0,2017.0
1885,16500.0,72851.0,Diesel,5.0,129.0,,4.0,8.0,2018.0
1886,16900.0,61093.0,Essence,7.0,114.0,,4.0,7.0,
1887,16900.0,61955.0,Diesel,5.0,101.0,,4.0,6.0,2018.0
1888,17400.0,10971.0,Diesel,5.0,106.0,,4.0,6.0,
1889,23900.0,55799.0,Diesel,7.0,118.0,,4.0,8.0,2018.0
1890,16999.0,64142.0,Diesel,5.0,,Manuelle,4.0,5.0,
1891,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1892,17999.0,74768.0,Diesel,5.0,,Automatique,4.0,6.0,
1893,20999.0,7961.0,Essence,5.0,,Manuelle,4.0,5.0,
1894,35999.0,6436.0,Diesel,5.0,,Automatique,4.0,6.0,
1895,24599.0,13875.0,Essence,5.0,,Manuelle,4.0,6.0,
1896,23999.0,23476.0,Essence,5.0,,Manuelle,4.0,7.0,
1897,34599.0,22477.0,Diesel,5.0,,Automatique,4.0,6.0,
1898,15999.0,8923.0,Essence,5.0,,Manuelle,4.0,4.0,
1899,24599.0,59825.0,Diesel,5.0,,Automatique,4.0,6.0,
1900,9999.0,99220.0,Diesel,5.0,,Manuelle,4.0,4.0,
1901,16990.0,50511.0,Diesel,5.0,,Manuelle,4.0,5.0,
1902,17999.0,25279.0,Essence,5.0,,Manuelle,4.0,7.0,2019.0
1903,20699.0,36100.0,Diesel,5.0,,Automatique,4.0,6.0,2019.0
1904,7999.0,88893.0,Diesel,2.0,,Manuelle,4.0,4.0,2017.0
1905,19999.0,7825.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
1906,27499.0,29137.0,Diesel,7.0,,Automatique,4.0,6.0,2019.0
1907,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1908,17495.0,40953.0,Essence,5.0,,Manuelle,4.0,7.0,
1909,18995.0,6300.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
1910,19990.0,2000.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
1911,28890.0,1000.0,Essence,5.0,,Manuelle,4.0,7.0,
1912,31990.0,1000.0,Diesel,5.0,,Automatique,4.0,7.0,
1913,12699.0,3500.0,Essence,4.0,,Manuelle,4.0,4.0,2020.0
1914,18799.0,5232.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
1915,20499.0,11712.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1916,21999.0,85211.0,Diesel,5.0,,Manuelle,4.0,6.0,
1917,34899.0,7500.0,Essence,5.0,,Automatique,4.0,10.0,
1918,10499.0,30385.0,Essence,4.0,,Manuelle,2.0,4.0,2018.0
1919,14399.0,27349.0,Essence,5.0,,Manuelle,4.0,5.0,
1920,14399.0,58014.0,Diesel,5.0,,Manuelle,4.0,5.0,2017.0
1921,14799.0,79376.0,Diesel,5.0,,Manuelle,4.0,5.0,2017.0
1922,16899.0,14241.0,Essence,5.0,,Manuelle,4.0,4.0,2019.0
1923,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1924,17399.0,58541.0,Diesel,5.0,,Automatique,4.0,6.0,2017.0
1925,20999.0,13252.0,Essence,5.0,,Manuelle,4.0,6.0,
1926,20999.0,15187.0,Essence,5.0,,Manuelle,4.0,6.0,
1927,23599.0,75050.0,Diesel,5.0,,Manuelle,4.0,8.0,
1928,25999.0,52392.0,Diesel,5.0,,Manuelle,4.0,6.0,
1929,12799.0,22250.0,Essence,5.0,,Manuelle,4.0,4.0,2018.0
1930,18299.0,18606.0,Essence,5.0,,Automatique,4.0,6.0,
1931,19999.0,11654.0,Diesel,5.0,,Manuelle,4.0,5.0,
1932,20499.0,11771.0,Essence,5.0,,Automatique,4.0,5.0,
1933,20899.0,7000.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
1934,26899.0,7000.0,Essence,5.0,,Automatique,4.0,7.0,2020.0
1935,28799.0,22815.0,Essence,5.0,,Automatique,4.0,6.0,2019.0
1936,29999.0,13406.0,Essence,5.0,,Automatique,4.0,6.0,2020.0
1937,11990.0,23053.0,Essence,5.0,105.0,Manuelle,4.0,4.0,2018.0
1938,13290.0,20000.0,Essence,5.0,107.0,Manuelle,4.0,4.0,2017.0
1939,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1940,11980.0,123300.0,Diesel,5.0,127.0,Automatique,4.0,6.0,2014.0
1941,20980.0,41709.0,Hybride,5.0,,Automatique,4.0,4.0,
1942,11799.0,86500.0,Diesel,5.0,84.0,Manuelle,4.0,5.0,2014.0
1943,5500.0,115000.0,Essence,4.0,,Manuelle,,5.0,2008.0
1944,38980.0,105500.0,Diesel,5.0,,Automatique,4.0,16.0,
1945,9990.0,110900.0,Essence,5.0,,Manuelle,4.0,7.0,2015.0
1946,19990.0,14792.0,Diesel,,125.0,Manuelle,4.0,7.0,
1947,27990.0,5000.0,Essence,5.0,,Automatique,4.0,6.0,2020.0
1948,21990.0,30271.0,Essence,5.0,115.0,Automatique,4.0,7.0,2019.0
1949,29990.0,11427.0,Diesel,5.0,,Automatique,4.0,7.0,2020.0
1950,12990.0,20852.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2019.0
1951,20590.0,23020.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
1952,16500.0,40747.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
1953,10990.0,115581.0,Diesel,5.0,105.0,Manuelle,4.0,6.0,2014.0
1954,21990.0,16482.0,Diesel,5.0,91.0,Manuelle,4.0,5.0,2019.0
1955,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1956,10790.0,15589.0,Essence,4.0,93.0,Manuelle,4.0,4.0,2019.0
1957,13490.0,56263.0,Diesel,5.0,94.0,Manuelle,4.0,5.0,2015.0
1958,16490.0,75101.0,Diesel,5.0,,Manuelle,4.0,6.0,2018.0
1959,16590.0,32008.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
1960,28990.0,12047.0,Essence,5.0,114.0,Automatique,4.0,8.0,2019.0
1961,30990.0,11991.0,Essence,5.0,109.0,Automatique,4.0,6.0,2020.0
1962,14990.0,83561.0,Diesel,5.0,96.0,Manuelle,4.0,5.0,2017.0
1963,13690.0,13518.0,Essence,5.0,93.0,Manuelle,4.0,4.0,2020.0
1964,13690.0,13798.0,Essence,5.0,122.0,Manuelle,4.0,4.0,2020.0
1965,13690.0,15061.0,Essence,5.0,122.0,Manuelle,4.0,4.0,2020.0
1966,18490.0,30021.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
1967,11890.0,11883.0,Essence,5.0,127.0,Manuelle,4.0,5.0,2019.0
1968,21390.0,24993.0,Essence,5.0,120.0,Automatique,4.0,7.0,2019.0
1969,11890.0,11289.0,Essence,5.0,127.0,Manuelle,4.0,5.0,2019.0
1970,21490.0,31535.0,Essence,5.0,118.0,Manuelle,4.0,7.0,2019.0
1971,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
1972,15990.0,16645.0,Diesel,5.0,95.0,Manuelle,4.0,5.0,2018.0
1973,12990.0,29061.0,Essence,5.0,,Manuelle,4.0,4.0,2017.0
1974,15990.0,32812.0,Essence,5.0,103.0,Manuelle,4.0,5.0,2018.0
1975,20990.0,84662.0,Diesel,5.0,,Automatique,4.0,6.0,2017.0
1976,30990.0,7912.0,Diesel,5.0,,Automatique,4.0,6.0,2019.0
1977,15490.0,38491.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
1978,25990.0,30040.0,Essence,7.0,,Manuelle,4.0,7.0,2019.0
1979,14890.0,39561.0,Diesel,5.0,,Manuelle,4.0,5.0,2017.0
1980,19990.0,3652.0,Essence,5.0,96.0,Manuelle,4.0,5.0,2020.0
1981,23540.0,1030.0,Essence,5.0,141.0,Automatique,4.0,7.0,2020.0
1982,19490.0,16308.0,Diesel,5.0,,Manuelle,4.0,5.0,2020.0
1983,21490.0,17951.0,Diesel,5.0,92.0,Manuelle,4.0,6.0,2020.0
1984,30990.0,13196.0,Essence,5.0,,Automatique,4.0,6.0,2020.0
1985,14890.0,16509.0,Essence,5.0,,Manuelle,4.0,4.0,2019.0
1986,17890.0,41859.0,Diesel,5.0,99.0,Manuelle,4.0,6.0,2016.0
1987,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
1988,29990.0,39224.0,Diesel,7.0,,Manuelle,4.0,7.0,2019.0
1989,17990.0,34111.0,Essence,5.0,,Semi automatique,4.0,7.0,2018.0
1990,23690.0,47654.0,Essence,5.0,,Automatique,4.0,7.0,2018.0
1991,23990.0,57328.0,Diesel,5.0,,Automatique,4.0,6.0,2017.0
1992,27990.0,3500.0,Essence,5.0,,Automatique,,7.0,2020.0
1993,42890.0,1500.0,Electrique,5.0,,,,10.0,2020.0
1994,9990.0,97158.0,Diesel,5.0,79.0,Manuelle,4.0,4.0,2016.0
1995,13990.0,50190.0,Essence,5.0,110.0,Manuelle,4.0,7.0,2016.0
1996,18990.0,9117.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
1997,29790.0,16181.0,Essence,5.0,109.0,Automatique,4.0,6.0,2020.0
1998,32490.0,5967.0,Diesel,7.0,,Automatique,4.0,7.0,2020.0
1999,11990.0,37059.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2018.0
2000,16990.0,34815.0,Essence,5.0,110.0,Automatique,4.0,6.0,2018.0
2001,14990.0,67382.0,Diesel,5.0,,Semi automatique,4.0,6.0,2017.0
2002,24990.0,88109.0,Diesel,5.0,102.0,Automatique,4.0,6.0,2018.0
2003,20499.0,10.0,Essence,,100.0,Manuelle,4.0,5.0,2019.0
2004,9990.0,62414.0,Essence,5.0,,Manuelle,4.0,4.0,2018.0
2005,14990.0,104916.0,Diesel,5.0,,Manuelle,4.0,6.0,2019.0
2006,30990.0,17000.0,Diesel,7.0,102.0,Automatique,4.0,6.0,2019.0
2007,18990.0,10790.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2008,4890.0,70011.0,Essence,5.0,110.0,Manuelle,4.0,4.0,2012.0
2009,6990.0,96762.0,Diesel,5.0,90.0,Manuelle,4.0,4.0,2013.0
2010,10990.0,74604.0,Essence,5.0,127.0,Manuelle,4.0,6.0,2012.0
2011,13990.0,118709.0,Diesel,5.0,119.0,Automatique,4.0,7.0,2014.0
2012,4890.0,15416.0,Essence,5.0,139.0,Manuelle,4.0,5.0,2009.0
2013,5990.0,98677.0,Diesel,5.0,119.0,Manuelle,4.0,4.0,2012.0
2014,6890.0,130847.0,Essence,5.0,181.0,Manuelle,4.0,7.0,2006.0
2015,13990.0,24482.0,Essence,5.0,96.0,Manuelle,4.0,4.0,2020.0
2016,8990.0,13517.0,Electrique,4.0,-1.0,Automatique,4.0,1.0,2015.0
2017,9990.0,18750.0,Essence,4.0,93.0,Manuelle,4.0,4.0,2019.0
2018,16590.0,66037.0,Diesel,7.0,112.0,Automatique,4.0,8.0,2015.0
2019,21999.0,10.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
2020,22990.0,6854.0,Diesel,7.0,105.0,Manuelle,4.0,6.0,2020.0
2021,26590.0,18187.0,Diesel,5.0,106.0,Manuelle,4.0,6.0,2020.0
2022,9990.0,91655.0,Essence,5.0,136.0,Manuelle,2.0,7.0,2011.0
2023,14900.0,93982.0,Essence,7.0,150.0,Automatique,4.0,8.0,2018.0
2024,16490.0,66665.0,Essence,7.0,150.0,Automatique,4.0,8.0,2018.0
2025,9100.0,27769.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2017.0
2026,11990.0,22174.0,Essence,5.0,104.0,Manuelle,4.0,4.0,2017.0
2027,16890.0,81117.0,Diesel,7.0,119.0,Manuelle,4.0,7.0,2018.0
2028,17990.0,111530.0,Diesel,5.0,108.0,Automatique,4.0,6.0,2017.0
2029,6990.0,127782.0,Diesel,5.0,85.0,Manuelle,4.0,4.0,2014.0
2030,6990.0,101129.0,Diesel,5.0,98.0,Manuelle,2.0,4.0,2013.0
2031,15900.0,41331.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
2032,10490.0,116000.0,Diesel,5.0,82.0,Manuelle,5.0,5.0,2017.0
2033,24490.0,89500.0,Diesel,5.0,121.0,Automatique,5.0,10.0,2016.0
2034,9490.0,62500.0,Diesel,5.0,,Manuelle,5.0,4.0,
2035,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2036,20800.0,35000.0,Diesel,5.0,94.0,Automatique,4.0,6.0,2019.0
2037,2800.0,179000.0,Diesel,5.0,141.0,Manuelle,4.0,7.0,2005.0
2038,49900.0,69300.0,Diesel,5.0,,Automatique,5.0,18.0,
2039,3600.0,42200.0,Diesel,5.0,,Manuelle,2.0,7.0,
2040,16490.0,58400.0,Essence,5.0,,Automatique,5.0,6.0,
2041,6490.0,52500.0,Essence,4.0,,Automatique,5.0,4.0,
2042,11490.0,68500.0,Diesel,5.0,,Manuelle,,7.0,2013.0
2043,8990.0,85000.0,Diesel,5.0,,Manuelle,,4.0,2014.0
2044,9990.0,104000.0,Diesel,5.0,,Manuelle,,7.0,2014.0
2045,7490.0,98000.0,Essence,5.0,,Manuelle,,5.0,2012.0
2046,10990.0,92000.0,Diesel,5.0,,Manuelle,,7.0,2013.0
2047,12490.0,47000.0,Essence,5.0,,Manuelle,,4.0,2018.0
2048,14490.0,85500.0,Diesel,5.0,,Manuelle,4.0,5.0,2016.0
2049,6999.0,116755.0,Diesel,5.0,118.0,Manuelle,4.0,5.0,2010.0
2050,2100.0,310000.0,Diesel,7.0,155.0,Automatique,4.0,8.0,2008.0
2051,22999.0,10.0,Essence,5.0,114.0,Manuelle,4.0,7.0,2020.0
2052,2700.0,215000.0,Diesel,5.0,145.0,Manuelle,4.0,6.0,2009.0
2053,22900.0,46000.0,Diesel,5.0,,Manuelle,4.0,8.0,2017.0
2054,22490.0,86000.0,Essence,5.0,128.0,Manuelle,4.0,7.0,2015.0
2055,33200.0,29000.0,Diesel,5.0,109.0,Automatique,4.0,9.0,2019.0
2056,29990.0,18990.0,Diesel,5.0,,Automatique,4.0,7.0,2019.0
2057,35900.0,151700.0,Diesel,5.0,164.0,Automatique,4.0,16.0,2014.0
2058,6700.0,89000.0,Essence,5.0,,Automatique,5.0,7.0,2010.0
2059,9090.0,35900.0,Essence,5.0,,Manuelle,5.0,4.0,2019.0
2060,8790.0,117770.0,Essence,5.0,,Manuelle,5.0,7.0,2014.0
2061,15430.0,114000.0,Diesel,5.0,,Manuelle,5.0,7.0,2013.0
2062,25970.0,57638.0,Diesel,5.0,,Semi automatique,5.0,8.0,2017.0
2063,12990.0,68990.0,Diesel,7.0,,Manuelle,5.0,5.0,2016.0
2064,17999.0,40175.0,Diesel,5.0,,Automatique,4.0,6.0,
2065,15495.0,3000.0,Hybride,5.0,,Manuelle,4.0,4.0,2020.0
2066,6990.0,135300.0,Diesel,5.0,,Manuelle,,6.0,2013.0
2067,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2068,16990.0,27992.0,Essence,,110.0,Automatique,4.0,6.0,
2069,16490.0,2183.0,Essence,,126.0,Manuelle,4.0,8.0,
2070,16990.0,14672.0,Essence,,104.0,Manuelle,4.0,5.0,
2071,13990.0,101955.0,Diesel,,103.0,Manuelle,4.0,5.0,
2072,6990.0,129764.0,Diesel,,120.0,Manuelle,4.0,6.0,
2073,8790.0,31438.0,Essence,,99.0,Manuelle,2.0,4.0,
2074,14490.0,42021.0,Essence,,92.0,Manuelle,4.0,6.0,
2075,14790.0,37042.0,Essence,,109.0,Manuelle,4.0,6.0,
2076,16990.0,35756.0,Essence,,104.0,Manuelle,4.0,6.0,
2077,18290.0,32207.0,Essence,,129.0,Automatique,4.0,6.0,
2078,13490.0,5565.0,Essence,,106.0,Manuelle,4.0,5.0,
2079,15990.0,82368.0,Diesel,,104.0,Automatique,4.0,7.0,
2080,14990.0,32350.0,Diesel,,97.0,Manuelle,4.0,5.0,
2081,19790.0,65385.0,Diesel,,139.0,Automatique,4.0,7.0,
2082,16790.0,14081.0,Essence,,,Manuelle,4.0,5.0,
2083,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2084,16790.0,4253.0,Essence,,,Manuelle,4.0,5.0,
2085,15790.0,13460.0,Diesel,,,Manuelle,4.0,5.0,
2086,11890.0,8098.0,Essence,,104.0,Manuelle,4.0,4.0,
2087,18690.0,21068.0,Essence,,99.0,Manuelle,4.0,7.0,
2088,23490.0,9472.0,Essence,,110.0,Automatique,4.0,6.0,
2089,23290.0,38236.0,Essence,,118.0,Manuelle,4.0,7.0,
2090,23790.0,28068.0,Essence,,113.0,Manuelle,4.0,7.0,
2091,10990.0,80764.0,Diesel,,119.0,Manuelle,4.0,6.0,
2092,13990.0,94452.0,Diesel,,116.0,Manuelle,4.0,7.0,
2093,15990.0,69547.0,Diesel,,186.0,Automatique,4.0,9.0,
2094,19890.0,98397.0,Diesel,,112.0,Automatique,4.0,6.0,
2095,9990.0,59095.0,Essence,,115.0,Manuelle,2.0,4.0,
2096,10490.0,79431.0,Essence,,96.0,Manuelle,4.0,4.0,
2097,14590.0,23348.0,Diesel,,110.0,Manuelle,4.0,6.0,
2098,11890.0,81898.0,Diesel,,95.0,Manuelle,4.0,6.0,
2099,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2100,17990.0,29120.0,Essence,,100.0,Automatique,4.0,7.0,
2101,22490.0,35156.0,Diesel,,95.0,Automatique,4.0,7.0,
2102,12490.0,58280.0,Essence,,103.0,Manuelle,4.0,5.0,
2103,11990.0,14341.0,Essence,,127.0,Manuelle,4.0,5.0,
2104,14290.0,24646.0,Essence,,115.0,Manuelle,2.0,6.0,
2105,25790.0,26214.0,Essence,,119.0,Automatique,4.0,7.0,
2106,18990.0,350.0,Diesel,,84.0,Manuelle,4.0,5.0,
2107,17690.0,82427.0,Diesel,,121.0,Automatique,4.0,12.0,
